m2id,big5_item_n,big5_item_e,big5_item_o,big5_item_c,big5_item_a,big5_scale_neuroticism,big5_scale_extraversion,big5_scale_openness,big5_scale_conscientiousness,big5_scale_agreeableness
10352,1,1.8888888888888888,1.9811345454545455,1,4.846153846153846,4,3,2.25,4,2.71428571428573
10353,1.3571428571428572,1.7777777777777777,1.9250845454545455,1,4.384615384615385,3.8,3.4,2,4,3.57142857142859
10354,,,,,,,,,,
10355,,,,,,,,,,
10356,1.6428571428571428,2.125,2.4464044444444446,1,4.230769230769231,3.8,2.8,1.75,4,2.28571428571427
10357,1.1333333333333333,1.625,5.813953,1.5,4,2.4,3.4,3.75,3.5,3.57142857142859
10358,1.5,1.5555555555555556,10.070718333333334,1.5,5.076923076923077,4,3.6,1.5,3.5,2.42857142857141
10359,1.1428571428571428,2.142857142857143,1.9411583333333333,2.5,4.6923076923076925,3.2,2.8,2.5,2.5,3
10360,0.8571428571428571,2.2222222222222223,1.6683983333333334,1.25,4.846153846153846,3.2,2.8,2.25,3.75,3.28571428571427
10361,0.5714285714285714,1.2222222222222223,9.89625,1.75,4.6923076923076925,4,3.8,3.25,3.25,3.71428571428573
10362,,,,,,,,,,
10363,0.6,1.375,1.4210108333333333,1.5,4.923076923076923,3.8,3.6,3.25,3.5,2.85714285714286
10364,1,1.6666666666666667,2.0664772727272727,1,4.538461538461538,3.6,3.4,1.25,4,2.42857142857141
10366,1.2142857142857142,1.875,1.93895,1.75,4.538461538461538,3.8,2.8,2.25,3.25,2.57142857142859
10368,0.8,2.3333333333333335,2.081646363636364,1.5,4.6923076923076925,4,2.8,3,3.5,2.71428571428573
10370,2.0714285714285716,1.25,2.3514945454545453,2.5,4.153846153846154,3.6,3.6,1.75,2.5,2.28571428571427
10372,1.0714285714285714,2.5555555555555554,2.6181941666666666,1.5,5.384615384615385,4,2.6,1.75,3.5,1.85714285714286
10374,0.8571428571428571,1.7777777777777777,2.2742081818181816,1.75,5.076923076923077,4,3.2,1.75,3.25,2.28571428571427
10375,1.0666666666666667,2,10.299625454545454,1,5,3.2,2.8,1.75,4,2.71428571428573
10376,1.0714285714285714,1.4444444444444444,17.338932727272727,2.5,4.538461538461538,4,3.2,3.75,2.5,3.57142857142859
10377,1.3571428571428572,2,9.0207075,1.5,4.769230769230769,3.2,2.8,1.75,3.5,2.42857142857141
10378,1.1428571428571428,2,1.6577,2,5.153846153846154,3.4,3,2.75,3,2.71428571428573
10379,1.6666666666666667,2,1.9868372727272727,1,5,4,3.2,2.5,4,2.42857142857141
10381,0.6428571428571429,1.5555555555555556,1.4301088888888889,1.25,4.615384615384615,4,3.6,2.33333333333333,3.75,3.8
10382,0.6428571428571429,2.3333333333333335,2.3015818181818184,2,4.615384615384615,3,2.6,2.25,3,2.85714285714286
10384,1.7142857142857142,2.125,2.0921763636363635,1.25,4,2.6,2.6,1.25,3.75,2.42857142857141
10385,0.8,1.5555555555555556,1.4537472727272727,1.5,5.230769230769231,3.6,3.2,2.25,3.5,3.42857142857141
10386,0.9333333333333333,1.625,7.5329125,1.75,4.923076923076923,3.6,3.6,2,3.25,2.71428571428573
10387,1.0666666666666667,2.3333333333333335,2.282306363636364,1.75,4.538461538461538,2.8,2.4,3.25,3.25,2.28571428571427
10388,0.8,3,10.90863090909091,1,5.3076923076923075,3.4,2.2,3.5,4,3
10389,1.6428571428571428,2.142857142857143,1.918312,2,4.3076923076923075,3.2,2.8,1.75,3,2.71428571428573
10390,0.7142857142857143,1.4285714285714286,1.733049090909091,1.5,4.384615384615385,3.8,3.5,2,3.5,2.57142857142859
10391,,,,,,,,,,
10392,1.1428571428571428,2.25,2.104124,2.25,4.769230769230769,3,3,2.25,2.75,2.28571428571427
10393,1.2142857142857142,2.125,1.6089666666666667,2,4.230769230769231,2.8,2.4,2.5,3,2.57142857142859
10395,1.2142857142857142,1.5555555555555556,1.6467341666666666,1.5,5.076923076923077,3,3.4,2.5,3.5,3
10397,1.7142857142857142,1.25,2.207695,2,4.461538461538462,3.2,3.8,1.75,3,2.71428571428573
10398,1.6,1.5555555555555556,1.2746190909090909,2.75,4.2,3.4,3.6,3.5,2.25,3.71428571428573
10399,1.6,2.625,1.855440909090909,1.75,3.923076923076923,2.6,2.4,2.75,3.25,3
10400,0.9285714285714286,2.2222222222222223,1.4563572727272727,1.75,5,3.4,3,2,3.25,3
10401,0.9285714285714286,1.5555555555555556,1.422192,2,5,4,4,2.25,3,3.14285714285714
10402,1.4,1.8888888888888888,1.53285,1.75,4.384615384615385,3.8,3,2.75,3.25,3.85714285714286
10403,1.2857142857142858,1.5555555555555556,1.286375,1,4.769230769230769,3.8,4,1,4,3.71428571428573
10404,0.6428571428571429,1.7777777777777777,1.0895083333333333,1.5,4.538461538461538,4,3.4,2.75,3.5,3.42857142857141
10405,0.14285714285714285,1.625,1.306206,1,5.3076923076923075,4,3.8,1.5,4,3.28571428571427
10406,0.9285714285714286,1.25,1.3262072727272727,1.25,5.3076923076923075,3.4,3.6,2.25,3.75,3.71428571428573
10407,0.2857142857142857,1.2222222222222223,1.2930508333333333,1.5,5.230769230769231,4,4,1.75,3.5,3.28571428571427
10408,1.4285714285714286,2.4444444444444446,8.993055,1,4.230769230769231,3.6,3,1.5,4,3
10410,2.0714285714285716,2.5714285714285716,2.305433,2,4,2.8,2.6,2.75,3,2.28571428571427
10411,1.2857142857142858,2.888888888888889,2.105798,1.25,4.6923076923076925,4,2.2,1,3.75,2.42857142857141
10413,1,2,2.088909166666667,1,4,3,3.4,1.5,4,3.85714285714286
10414,1.4285714285714286,1.125,1.2719345454545454,1.75,4.384615384615385,4,3.8,2,3.25,3.42857142857141
10415,1.4285714285714286,2.75,1.477484,1.5,4.6923076923076925,2.6,2.2,1.25,3.5,3.71428571428573
10416,1.4285714285714286,1.3333333333333333,2.0391954545454545,2,5,4,3.8,1.75,3,2.57142857142859
10417,1.2142857142857142,2.625,1.9801866666666668,2.25,4.846153846153846,3.6,2.2,2.5,2.75,2.57142857142859
10418,1.2857142857142858,1.5,1.3479218181818182,1.75,5.153846153846154,3.4,3.2,1.5,3.25,3.57142857142859
10419,-0.5,1.6666666666666667,,,6.111111111111111,,,,,
10422,1.2666666666666666,1.75,1.876107,1.25,5.083333333333333,4,3,1.75,3.75,2.2
10423,0.21428571428571427,1.7777777777777777,9.489985833333332,1,4.3076923076923075,3.2,3.6,2.25,4,3.57142857142859
10424,1.8,2.2222222222222223,1.8189945454545455,2,3.4615384615384617,3,2.6,1.75,3,2.42857142857141
10425,,,,,,,,,,
10426,,,,,,,,,,
10427,2,2.2222222222222223,1.4888208333333333,1,4.4,2.8,3.2,1.75,4,2.85714285714286
10428,1.6428571428571428,2.375,1.7133990909090908,2.25,3.769230769230769,3.4,2.6,2.25,2.75,2.57142857142859
10429,1.3571428571428572,1.125,6.016306363636363,1.25,5.076923076923077,2.8,4,2.5,3.75,3.71428571428573
10430,0.6,1.2222222222222223,1.859642,1.75,4.6923076923076925,3.6,4,3,3.25,3.57142857142859
10431,1.0714285714285714,2.3333333333333335,1.8679516666666667,1.75,5.153846153846154,3,2.8,2,3.25,2.42857142857141
10432,1.4285714285714286,2.3333333333333335,1.5011645454545455,1.25,5.3076923076923075,3.4,3,3,3.75,3
10433,1.7857142857142858,1.875,10.040118181818181,1.25,3.769230769230769,2.6,3.4,1.25,3.75,3.57142857142859
10434,,,,,,,,,,
10435,0.7857142857142857,2.375,1.7997641666666666,1.75,5.461538461538462,3,2.4,2.25,3.25,2.28571428571427
10439,1.3571428571428572,1.4285714285714286,1.01172,1.3333333333333333,4.769230769230769,3.4,3.75,1.5,3.66666666666667,3.85714285714286
10441,1.0714285714285714,2,1.9821972727272728,1.75,4.769230769230769,3.4,3,2,3.25,2.71428571428573
10442,,,,,,,,,,
10443,1.1333333333333333,2.111111111111111,1.754450909090909,2,4.6923076923076925,3.2,3.2,2.25,3,2.71428571428573
10444,1.1428571428571428,1.7777777777777777,1.7060441666666666,2,4.153846153846154,3.8,3,1.5,3,2.85714285714286
10446,1.5333333333333334,1.8888888888888888,1.8953727272727272,2.25,4.230769230769231,3,2.8,2.75,2.75,2.85714285714286
10447,0.9285714285714286,1,1.1016716666666666,1,4.384615384615385,4,4,1.5,4,3.85714285714286
10448,1.0714285714285714,1.8888888888888888,1.2639463636363637,1.75,4.846153846153846,3.4,3.4,2,3.25,3.42857142857141
10449,2,1.6666666666666667,1.5997427272727274,1,4.846153846153846,4,3.6,2.75,4,3.28571428571427
10450,1.0714285714285714,1.125,1.1161827272727274,1,5,4,3.8,2,4,3.57142857142859
10451,1.7142857142857142,2,1.461917,1.75,4.6923076923076925,3.4,3.2,1.25,3.25,3.85714285714286
10452,2.1818181818181817,1,1.2892508333333332,1,4.3,4,4,1.25,4,3.71428571428573
10453,0.4666666666666667,2.4444444444444446,9.850152727272727,1.75,4.6923076923076925,3.6,2.4,2.75,3.25,3.14285714285714
10454,0.23076923076923078,1.875,2.1898645454545456,1,4.583333333333333,4,3.4,3.5,4,2.28571428571427
10455,1.5,1.6666666666666667,1.006869090909091,1.5,3.8461538461538463,4,3.6,1.75,3.5,3.57142857142859
10457,1.1428571428571428,1.5,1.6923663636363637,1.25,4.846153846153846,3.4,3.2,2.25,3.75,3
10458,0.5,2.3333333333333335,2.121289090909091,1.25,4.3076923076923075,3.2,2.6,3,3.75,2.71428571428573
10459,1.4285714285714286,1.25,2.0536308333333335,1.5,4.538461538461538,3,3.6,2.5,3.5,2.42857142857141
10460,1.3571428571428572,1.875,10.735782727272728,1.75,4.076923076923077,3.4,3.4,2.5,3.25,2.57142857142859
10461,,,,,,,,,,
10462,0.5714285714285714,2.625,2.2948145454545457,1.75,5.153846153846154,3.4,2.2,3,3.25,2
10463,1.7857142857142858,2,1.4984141666666666,2,4.153846153846154,3.2,3,2.25,3,2.85714285714286
10464,0.4,2.5,2.22705,2.25,4.230769230769231,3.6,2.4,2.75,2.75,2.14285714285714
10465,1.2142857142857142,1.6666666666666667,2.9590963636363634,1.5,5.230769230769231,3,3.6,2.5,3.5,2.71428571428573
10466,,,,,,,,,,
10467,,,,,,,,,,
10468,2.076923076923077,1.375,1.7152636363636364,2.75,4.769230769230769,3.6,3.6,3,2.25,3
10469,1.5714285714285714,3.125,1.595429090909091,1.75,3.923076923076923,2.8,2,1.75,3.25,3
10470,1.8666666666666667,2,1.953946,2,3.6153846153846154,3,2.8,2.25,3,2.57142857142859
10471,,,,,,,,,,
10472,0.2,2.111111111111111,1.3710454545454545,1.5,5.923076923076923,3.2,3,3,3.5,3
10475,1.4285714285714286,2.375,3.100007,1.75,5.076923076923077,3,2.6,1.25,3.25,2.85714285714286
10476,1.4285714285714286,2.25,1.8920109090909092,2,3.5384615384615383,3.2,2.8,2.5,3,2.85714285714286
10477,1.4285714285714286,2.2222222222222223,1.7894791666666667,2,3.769230769230769,3.4,2.8,2.75,3,2.71428571428573
10478,1.2857142857142858,1.6666666666666667,1.981507,1.5,4.230769230769231,3.8,3.6,1.5,3.5,3
10479,1.2857142857142858,2.625,2.1890245454545454,1.5,4.3076923076923075,3.6,2.2,2.25,3.5,2.71428571428573
10480,1.7142857142857142,1.7142857142857142,2.190877,2.5,4.769230769230769,3.8,3.2,2.75,2.5,2.42857142857141
10481,0.5,2.25,9.075869166666667,2.25,4.538461538461538,4,3,2.75,2.75,3
10482,1.9230769230769231,1.8888888888888888,2.1460690909090907,2.5,4,3.2,3,1.75,2.5,2.57142857142859
10483,1.6666666666666667,2.6666666666666665,2.581732727272727,1.75,4.384615384615385,3.6,2.4,2.75,3.25,2.57142857142859
10484,0.6666666666666666,1.625,1.1358258333333333,1.5,4.923076923076923,3.2,3.2,2.75,3.5,3.71428571428573
10485,1.1428571428571428,1.875,1.661521818181818,2.75,4.538461538461538,3.4,3,2.75,2.25,2.85714285714286
10487,,,,,,,,,,
10488,1.1333333333333333,2.4444444444444446,2.7868,2.75,3.4615384615384617,3,2.2,3.75,2.25,1.85714285714286
10489,1.2142857142857142,1.75,1.550349090909091,1.5,5,3.6,3.2,1.25,3.5,2.85714285714286
10490,1.6,1.5714285714285714,1.3343691666666666,1,4.6,3.2,3.4,2,4,3.57142857142859
10491,1,1.4444444444444444,10.486252,1,3.923076923076923,4,3.4,4,4,3.42857142857141
10492,1.0714285714285714,2.2222222222222223,2.190270909090909,1.25,4.615384615384615,3.8,2.4,3,3.75,2.28571428571427
10493,1.7333333333333334,1.3333333333333333,1.5775241666666666,1.5,5,4,3.8,2.75,3.5,3.28571428571427
10494,0.7333333333333333,1.5,1.092568,1,5,4,3.8,3,4,3.71428571428573
10495,1.2307692307692308,1.875,1.2305091666666668,1.5,4.615384615384615,4,3.6,1.25,3.5,3.14285714285714
10499,1,1.4444444444444444,1.6095066666666666,1.25,5.461538461538462,3.6,3.8,1.25,3.75,3.14285714285714
10500,0.4,2.2222222222222223,1.9959390909090908,1.75,5,3.8,3,3.75,3.25,2.71428571428573
10501,0.9285714285714286,1.375,1.6482145454545454,1.75,4.076923076923077,3.6,3.4,3,3.25,3
10503,1.2857142857142858,2.875,2.6722527272727272,1.25,4,3.2,1.8,2,3.75,2.57142857142859
10504,,,,,,,,,,
10506,0.8,1.8888888888888888,1.946297,1.75,4.846153846153846,4,3.4,3.25,3.25,3
10507,1.2142857142857142,2,7.378633,1,5.461538461538462,3.6,3.6,2,4,3.57142857142859
10508,,,,,,,,,,
10509,1.6,1.875,2.299296,2,5.076923076923077,3.4,3,2,3,2
10510,,,,,,,,,,
10511,1.2857142857142858,1.375,2.191939090909091,1.75,4,3.8,3.6,3,3.25,2.57142857142859
10513,0.5,1.4444444444444444,1.5510275,1.25,5.769230769230769,4,4,1.75,3.75,3.28571428571427
10514,1.0714285714285714,1.625,1.6701263636363637,1.25,4.769230769230769,3.8,3.2,1.5,3.75,3.42857142857141
10517,0.5,2.25,6.465738333333333,1,4.153846153846154,3.6,2.4,3.25,4,3.28571428571427
10518,1.5714285714285714,2.2222222222222223,6.202828181818182,2.25,4,3,2.4,2.75,2.75,2.14285714285714
10519,1.1428571428571428,1.75,1.108413,2.75,4,3.2,3.2,1.75,2.25,3.57142857142859
10520,1.2,2.3333333333333335,1.925729090909091,2,4.461538461538462,3.2,2.6,2.5,3,2.57142857142859
10522,1.2857142857142858,1.7777777777777777,1.7789677777777777,1.25,4.461538461538462,4,3.4,1.75,3.75,3.14285714285714
10523,-0.46153846153846156,2,1.1579814285714285,1.75,4.6923076923076925,3.8,3.2,3,3.25,3.66666666666667
10524,0.4,2.111111111111111,1.0045045454545454,1.5,5,3.6,3,3.75,3.5,3.57142857142859
10525,1.7142857142857142,2.375,2.0622616666666667,1.75,3.6153846153846154,2.6,2.4,2.5,3.25,2.85714285714286
10526,1.4,2.111111111111111,1.7251918181818182,2,4.230769230769231,3.8,2.8,2.5,3,3
10527,,,,,,,,,,
10528,1.3571428571428572,2.4444444444444446,2.216445,2,4.923076923076923,3.2,2.8,2.25,3,2.14285714285714
10529,,,,,,,,,,
10530,1.5714285714285714,1.25,1.52874,1,4.230769230769231,4,3.6,1.25,4,3
10531,1,1.7777777777777777,9.620332727272727,1.5,5,4,3.4,2,3.5,2.28571428571427
10532,0.42857142857142855,1.6666666666666667,1.2729754545454546,1.75,4.923076923076923,3.8,3.6,1.25,3.25,3.42857142857141
10533,-0.2,1,1.191158,1,4.083333333333333,4,4,3,4,3.57142857142859
10534,1.3571428571428572,2.25,1.9105681818181819,1.75,5,2.8,2.6,2,3.25,2.42857142857141
10536,0.23076923076923078,1.5555555555555556,2.399602222222222,1.75,5.615384615384615,3.8,3.6,2,3.25,3
10537,1.9285714285714286,2.111111111111111,5.960935454545454,1.25,5.076923076923077,3.2,3,2,3.75,3
10538,1.5714285714285714,1.3333333333333333,2.5844363636363634,1.25,3.769230769230769,4,4,1,3.75,3.71428571428573
10539,1.2,1.5555555555555556,1.4597554545454545,2,5,3.4,3.4,2.75,3,3
10540,,,,,,,,,,
10541,1.2142857142857142,1.875,1.8273227272727273,2,4.384615384615385,3,2.8,2,3,2.71428571428573
10542,0.3333333333333333,1.3333333333333333,0.900703,1,5.076923076923077,4,4,2.25,4,3.85714285714286
10543,0.9166666666666666,1.4444444444444444,10.990311818181818,1,4.846153846153846,3.8,3.8,1,4,3.28571428571427
10546,1.1428571428571428,2.111111111111111,1.818036,1,4.6923076923076925,4,2.8,1.75,4,3.28571428571427
10547,1,1.25,1.566476,1,5.666666666666667,4,3.6,2.25,4,3.57142857142859
10548,0.5714285714285714,1.875,1.5318354545454544,1.25,4.923076923076923,3.6,3.6,2.25,3.75,3.14285714285714
10549,0.9285714285714286,2.7777777777777777,1.708899,2.25,4.230769230769231,2,2,3.66666666666667,2.75,2.33333333333333
10550,1.2,1.7777777777777777,1.7078116666666667,2.5,4.769230769230769,3.2,3.4,2.5,2.5,3.14285714285714
10551,1.2857142857142858,2.2222222222222223,2.48659,1.5,4.461538461538462,3.8,3,2,3.5,3
10552,0.7142857142857143,1.8888888888888888,1.46755,1,5.230769230769231,4,3.2,1.25,4,3.14285714285714
10553,1.2857142857142858,2,10.442200909090909,1.5,4.461538461538462,3.4,2.6,2.5,3.5,2.85714285714286
10554,1.3571428571428572,1.8888888888888888,1.4983258333333334,1.25,5.384615384615385,3,3,1.75,3.75,2.85714285714286
10555,0.7857142857142857,1.875,1.132505,1.25,4.769230769230769,3.8,3,1.75,3.75,3.28571428571427
10556,,,,,,,,,,
10557,0.21428571428571427,2.4444444444444446,4.7370600000000005,1.75,4.846153846153846,3,2.8,2,3.25,3
10558,1.1428571428571428,2.111111111111111,1.7776058333333333,1,5.076923076923077,3.8,3.4,1.5,4,3
10559,0.5,1.5555555555555556,1.90739,1.5,5.076923076923077,4,3.4,1.75,3.5,3
10560,1.2142857142857142,1.375,3.736612,1.25,4.615384615384615,4,4,2,3.75,3.85714285714286
10561,0.7142857142857143,2,2.91506,2.25,5.153846153846154,3,3,2,2.75,2.28571428571427
10562,1.7857142857142858,1.6666666666666667,10.205615,1.25,3.923076923076923,3.6,3.4,2.25,3.75,3.71428571428573
10563,0.7333333333333333,1.375,1.105369090909091,1.5,5,3.6,3.6,2,3.5,3.42857142857141
10564,,,,,,,,,,
10566,0.7142857142857143,2.3333333333333335,1.3564954545454546,1,5.153846153846154,3.6,2.8,1.25,4,3.28571428571427
10568,1.1428571428571428,1.875,1.3465027272727272,1.5,4.6923076923076925,4,3.2,2.5,3.5,3.28571428571427
10569,,,,,,,,,,
10570,1.1428571428571428,1.75,1.6529108333333333,1.5,4.6923076923076925,3.4,3.2,2.25,3.5,3
10571,0.9285714285714286,1.6666666666666667,1.9449663636363637,1.25,4.461538461538462,3.2,3.4,2.5,3.75,3.71428571428573
10573,0.7142857142857143,1.3333333333333333,1.038109,1.25,4.384615384615385,4,4,2.75,3.75,4
10576,1.4666666666666666,1.5,1.7036716666666667,2,4.384615384615385,2.6,3.4,2.25,3,2.71428571428573
10577,0.8,2.3333333333333335,1.7532418181818181,2.75,5.076923076923077,3.8,2.6,3,2.25,2.57142857142859
10578,0.7857142857142857,1.6666666666666667,2.164560909090909,1.25,5.153846153846154,4,3.2,2.25,3.75,2.71428571428573
10579,0.7857142857142857,2.3333333333333335,1.6923025,1,5.538461538461538,3.4,2.8,2.5,4,3.28571428571427
10580,1,2,11.182758,1,4.615384615384615,4,3,2.5,4,2.28571428571427
10582,1.2307692307692308,1.625,1.9817236363636364,1.25,4.923076923076923,4,3.2,1.75,3.75,2.83333333333333
10583,0.7333333333333333,2.5714285714285716,1.8783266666666667,1.75,4.615384615384615,3.4,2,2.25,3.25,2.57142857142859
10584,1.5384615384615385,1.625,9.619531818181818,1.25,4,4,3.4,2.25,3.75,2.42857142857141
10585,1.4666666666666666,2.125,8.51186,1.75,3.5384615384615383,2,2.6,2.75,3.25,3.14285714285714
10586,1.5714285714285714,1.875,1.5086681818181817,1.25,4.3076923076923075,3.6,3.2,1.5,3.75,3.14285714285714
10587,0.5,1.3333333333333333,2.261152,1.75,4.615384615384615,3.8,3.6,3,3.25,2.14285714285714
10588,1.1428571428571428,1,2.649940909090909,3,4.3076923076923075,3.6,4,2,2,3.57142857142859
10589,1.7142857142857142,1.625,1.9305436363636364,1.75,4.230769230769231,3,3,1,3.25,3.14285714285714
10590,1.1428571428571428,1.625,2.144883636363636,1.5,4.6923076923076925,2.4,3.6,1.75,3.5,3.42857142857141
10591,,,,,,,,,,
10592,1.5714285714285714,1.875,1.6384345454545455,1.75,4.230769230769231,3.8,3.4,2,3.25,2.85714285714286
10593,0.9230769230769231,1.6666666666666667,1.490184,1,4.923076923076923,3.6,3.4,2.75,4,3.42857142857141
10594,0.7142857142857143,1.8888888888888888,1.6719516666666667,2,3.769230769230769,4,3.2,3.25,3,2.42857142857141
10595,,,,,,,,,,
10596,0.8571428571428571,2.4444444444444446,2.113065833333333,1.5,5.153846153846154,3.8,2.4,1.75,3.5,2.28571428571427
10598,0.35714285714285715,1.875,1.67147,1.5,5.153846153846154,3.2,3.25,2.75,3.5,3
10599,1.3571428571428572,1.875,1.5127358333333334,1.75,5.076923076923077,3,3,1.25,3.25,2.85714285714286
10600,,,,,,,,,,
10601,1.7142857142857142,1,1.9983363636363636,1.25,5.076923076923077,3.6,4,2.5,3.75,3.28571428571427
10602,1.3571428571428572,1.375,1.6656063636363636,1.25,5.153846153846154,3.4,3.4,2.25,3.75,3.14285714285714
10603,,,,,,,,,,
10604,0.6153846153846154,2,1.7371675,1.75,4.75,2.75,3,3.33333333333333,3.25,2.71428571428573
10605,0.7857142857142857,1.75,3.376500909090909,1,4.846153846153846,3.6,3.4,1.5,4,3.14285714285714
10606,0.9333333333333333,1.8888888888888888,9.51773,1.5,5.076923076923077,2.6,3,3,3.5,2.85714285714286
10608,1.2666666666666666,1.125,1.21725,1.75,4.230769230769231,3.8,4,2,3.25,3.85714285714286
10609,0.4,1.7777777777777777,2.33359,1.25,4.615384615384615,4,3.2,3,3.75,3.14285714285714
10610,1.3571428571428572,1.625,9.23339,1.25,3.923076923076923,2.8,3.2,1.75,3.75,3.57142857142859
10611,1.2142857142857142,2.6666666666666665,1.380665,1.25,4.230769230769231,3.4,2.4,2.25,3.75,2.85714285714286
10612,1.1428571428571428,2.4444444444444446,2.347276,1.25,4.461538461538462,2.8,2.6,2.75,3.75,3.57142857142859
10613,0.6666666666666666,1.875,2.0450266666666668,2,4.384615384615385,3.2,3.2,3.5,3,1.71428571428573
10614,1.3571428571428572,1.5555555555555556,1.7342236363636363,1.5,4.6923076923076925,3.8,3.8,1,3.5,3.42857142857141
10615,1.2666666666666666,1.4444444444444444,1.6359445454545454,1,4,4,3.8,2.75,4,3.28571428571427
10616,,,,,,,,,,
10617,0.13333333333333333,1.625,1.300805,1.75,4.461538461538462,4,3.2,4,3.25,3.57142857142859
10618,,,,,,,,,,
10620,1.2142857142857142,2.25,11.218613,1.5,3,2.8,2.4,1,3.5,2.42857142857141
10621,1,2.625,6.456589090909091,1.5,4.538461538461538,3.6,2.4,1.5,3.5,2.57142857142859
10622,1.3333333333333333,1.7777777777777777,1.2300666666666666,1,5.461538461538462,3.8,3.6,1.5,4,3.28571428571427
10623,1.0714285714285714,1.7777777777777777,9.96323,1,5.153846153846154,4,3.8,1.75,4,3.14285714285714
10624,0.9333333333333333,1.375,19.94427166666667,1.25,4.076923076923077,3.8,3.6,3.5,3.75,3
10625,1.1333333333333333,1.5,1.0385636363636364,2,3.6923076923076925,3.6,4,3.75,3,3.57142857142859
10626,0.7333333333333333,1.4444444444444444,1.9525163636363636,2.25,4.6923076923076925,4,3.4,3.25,2.75,3.71428571428573
10627,,,,,,,,,,
10629,0.8,1.375,1.318386,1.5,4.769230769230769,3.8,3.8,2.25,3.5,3.28571428571427
10630,0.07142857142857142,1.4444444444444444,1.9069291666666666,2.25,5.230769230769231,3.8,3.8,3,2.75,3
10631,,,,,,,,,,
10632,1.7857142857142858,1.3333333333333333,1.1939609090909091,2.5,2.230769230769231,3.4,3.66666666666667,3,2.5,3.57142857142859
